OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2017-068E","SKYSAT C7","42991","US","94.88","97.35","528","497","MEDIUM","0","2017-10-31",""
"2017-068D","SKYSAT C8","42990","US","94.89","97.35","528","498","MEDIUM","0","2017-10-31",""
"2017-068C","SKYSAT C9","42989","US","94.91","97.35","529","499","MEDIUM","0","2017-10-31",""
"2017-068B","SKYSAT C10","42988","US","94.93","97.35","530","500","MEDIUM","0","2017-10-31",""
"2017-068A","SKYSAT C11","42987","US","94.94","97.35","531","500","MEDIUM","0","2017-10-31",""
"2017-037E","OBJECT E","42986","CIS","96.88","97.88","665","553","MEDIUM","0","2017-06-23",""
"2017-067B","FALCON 9 R/B","42985","US","928.99","22.11","50023","297","LARGE","0","2017-10-30",""
"2017-067A","KOREASAT 5A","42984","SKOR","1436.12","0.05","35787","35787","","0","2017-10-30",""
"1998-067NF","SIMPL","42983","US","92.62","51.64","406","399","LARGE","0","1998-11-20",""
"1998-067NE","KESTREL EYE 2M","42982","US","","","","","","0","1998-11-20",""
"2010-041W","SL-12 DEB","42981","CIS","320.86","65.79","17545","749","SMALL","0","2010-09-02",""
"2010-041V","SL-12 DEB","42980","CIS","343.77","65.34","19001","754","SMALL","0","2010-09-02",""
"2010-041U","SL-12 DEB","42979","CIS","338.40","65.18","18675","741","SMALL","0","2010-09-02",""
"2010-041T","SL-12 DEB","42978","CIS","319.54","65.68","17470","738","SMALL","0","2010-09-02",""
"2010-041S","SL-12 DEB","42977","CIS","327.13","64.84","18281","417","SMALL","0","2010-09-02",""
"2010-041R","SL-12 DEB","42976","CIS","338.46","65.11","18977","443","SMALL","0","2010-09-02",""
"2010-041Q","SL-12 DEB","42975","CIS","337.80","65.12","18905","473","MEDIUM","0","2010-09-02",""
"2010-041P","SL-12 DEB","42974","CIS","335.99","65.20","18469","794","MEDIUM","0","2010-09-02",""
"2010-041N","SL-12 DEB","42973","CIS","339.83","64.97","18918","588","SMALL","0","2010-09-02",""
"2017-065A","PROGRESS MS-07","42971","CIS","92.65","51.64","407","401","LARGE","0","2017-10-14",""
"2017-064B","BREEZE-KM R/B","42970","CIS","96.48","98.75","767","412","LARGE","0","2017-10-13",""
"2017-064A","SENTINEL 5P","42969","ESA","101.44","98.71","828","826","LARGE","0","2017-10-13",""
"2017-063B","FALCON 9 R/B","42968","US","727.31","27.86","40529","295","LARGE","0","2017-10-11",""
"2017-063A","ECHOSTAR 105/SES 11","42967","SES","1436.07","0.04","35791","35781","","0","2017-10-11",""
"2017-062B","H-2A R/B","42966","JPN","623.56","31.92","35295","304","LARGE","0","2017-10-09",""
"2017-062A","QZS-4","42965","JPN","1435.81","40.49","38937","32625","LARGE","0","2017-10-09",""
"2017-061K","IRIDIUM 125","42964","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061J","IRIDIUM 139","42963","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061H","IRIDIUM 136","42962","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061G","IRIDIUM 132","42961","US","100.40","86.40","780","776","LARGE","0","2017-10-09",""
"2017-061F","IRIDIUM 107","42960","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061E","IRIDIUM 119","42959","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061D","IRIDIUM 129","42958","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061C","IRIDIUM 122","42957","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061B","IRIDIUM 100","42956","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-061A","IRIDIUM 133","42955","US","100.40","86.40","779","776","LARGE","0","2017-10-09",""
"2017-060A","VRSS-2","42954","VENZ","97.56","98.02","656","628","LARGE","0","2017-10-09",""
"2017-059D","ARIANE 5 DEB (SYLDA)","42953","FR","626.59","6.01","35478","278","LARGE","0","2017-09-29",""
"2017-059C","ARIANE 5 R/B","42952","FR","631.69","5.83","35734","284","LARGE","0","2017-09-29",""
"2017-059B","BSAT-4A","42951","JPN","1436.16","0.04","35792","35783","LARGE","0","2017-09-29",""
"2017-059A","INTELSAT 37E","42950","ITSO","1436.12","0.05","35789","35785","LARGE","0","2017-09-29",""
"2017-066A","USA 279","42949","US","","","","","","0","2017-10-15","NO ELEMENTS AVAILABLE"
"2017-058D","CZ-2C R/B","42948","PRC","97.32","34.93","678","583","LARGE","0","2017-09-29",""
"2017-058C","YAOGAN-30 C","42947","PRC","96.68","35.00","605","595","LARGE","0","2017-09-29",""
"2017-058B","YAOGAN-30 B","42946","PRC","96.68","35.00","602","598","LARGE","0","2017-09-29",""
"2017-058A","YAOGAN-30 A","42945","PRC","96.68","35.00","602","598","LARGE","0","2017-09-29",""
"2017-057C","BREEZE-M DEB (TANK)","42944","CIS","275.94","49.65","14974","350","LARGE","0","2017-09-28",""
"2017-057B","BREEZE-M R/B","42943","CIS","670.02","23.62","34430","3542","LARGE","0","2017-09-28",""
"2017-057A","ASIASAT 9","42942","AC","1436.17","0.06","35790","35786","","0","2017-09-28",""
"2017-056A","USA 278","42941","US","","","","","","0","2017-09-24","NO ELEMENTS AVAILABLE"
"2017-055B","FREGAT R/B","42940","CIS","693.47","64.73","19888","19260","","0","2017-09-22",""
"2017-055A","COSMOS 2522 (GLONASS)","42939","CIS","675.73","64.78","19155","19104","LARGE","0","2017-09-22",""
"2017-054A","SOYUZ MS-06","42937","CIS","92.65","51.64","407","401","","0","2017-09-12",""
"2017-053C","BREEZE-M DEB (TANK)","42936","CIS","274.80","49.44","14938","308","LARGE","0","2017-09-11",""
"2017-053B","BREEZE-M R/B","42935","CIS","657.12","23.11","33565","3753","LARGE","0","2017-09-11",""
"2017-053A","AMAZONAS 5","42934","SPN","1436.11","0.02","35801","35773","LARGE","0","2017-09-11",""
"2017-052B","FALCON 9 R/B","42933","US","","","","","","0","2017-09-07","NO ELEMENTS AVAILABLE"
"2017-052A","OTV 5 (USA 277)","42932","US","","","","","","0","2017-09-07","NO ELEMENTS AVAILABLE"
"2017-044D","OPTSAT 3000 DEB (COVER)","42931","IT","","","","","","0","2017-08-02",""
"2017-051C","PSLV DEB","42930","IND","153.91","19.18","6103","168","SMALL","0","2017-08-31",""
"2017-051B","PSLV DEB","42929","IND","156.73","19.14","6332","170","SMALL","0","2017-08-31",""
"2017-051A","IRNSS 1H/PSLV","42928","IND","149.41","19.17","5743","155","LARGE","0","2017-08-31",""
"2017-050G","MINOTAUR R/B","42927","US","94.43","24.53","599","384","LARGE","0","2017-08-26",""
"2017-050E","MINOTAUR R/B","42925","US","","","","","","0","2017-08-26",""
"2017-050B","MINOTAUR DEB","42922","US","94.43","24.51","595","387","MEDIUM","0","2017-08-26",""
"2017-050A","ORS 5 SENSORSAT","42921","US","","","","","","0","2017-08-26",""
"2017-049A","FORMOSAT-5","42920","ROC","99.26","98.28","730","716","LARGE","0","2017-08-24",""
"2017-037D","COSMOS 2521","42919","CIS","97.91","97.90","668","649","MEDIUM","0","2017-06-23",""
"2017-048B","H-2A R/B","42918","JPN","624.39","20.17","35339","302","LARGE","0","2017-08-19",""
"2017-048A","QZS-3","42917","JPN","1436.11","0.04","35798","35776","LARGE","0","2017-08-19",""
"2017-047B","ATLAS 5 CENTAUR R/B","42916","US","696.91","26.26","34818","4502","LARGE","0","2017-08-18",""
"2017-047A","TDRS 13","42915","US","1436.10","6.91","35820","35753","LARGE","0","2017-08-18",""
"1998-067ND","TNS 0-2","42914","CIS","92.41","51.64","396","389","MEDIUM","0","1998-11-20",""
"1998-067NC","SFERA 2","42913","CIS","92.28","51.64","389","384","MEDIUM","0","1998-11-20",""
"1998-067NB","TANYUSHA 2","42912","CIS","92.40","51.64","396","388","SMALL","0","1998-11-20",""
"1998-067NA","TANYUSHA 1","42911","CIS","92.38","51.64","396","387","MEDIUM","0","1998-11-20",""
"1998-067MZ","TOMSK-TPU 120","42910","CIS","92.40","51.64","397","387","MEDIUM","0","1998-11-20",""
"2017-046C","BREEZE-M R/B","42909","CIS","1594.12","0.31","41900","35751","SMALL","0","2017-08-16",""
"2017-046B","BREEZE-M DEB (TANK)","42908","CIS","633.17","48.29","35769","326","LARGE","0","2017-08-16",""
"2017-046A","COSMOS 2520","42907","CIS","1436.07","0.07","35796","35776","SMALL","0","2017-08-16",""
"2017-045C","DRAGON CRS-12 DEBRIS","42906","US","89.66","51.64","317","198","MEDIUM","0","2017-08-14",""
"2017-045B","DRAGON CRS-12 DEBRIS","42905","US","89.70","51.65","320","200","SMALL","0","2017-08-14",""
"2017-021F","SILKROAD 1","42903","PRC","92.10","42.78","384","371","SMALL","0","2017-04-20",""
"2017-044C","AVUM DEB(ADAPTOR)","42902","ESA","93.29","97.20","441","431","LARGE","0","2017-08-02",""
"2017-044B","VENUS","42901","ISRA","99.25","98.34","724","722","MEDIUM","0","2017-08-02",""
"2017-044A","OPTSAT 3000","42900","IT","","","","","","0","2017-08-02",""
"2017-043A","SOYUZ MS-05","42898","CIS","92.65","51.64","407","401","MEDIUM","0","2017-07-28",""
"2017-042CA","FLOCK 2K 06","42897","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042BZ","FLOCK 2K 09","42896","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BY","FLOCK 2K 10","42895","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BX","FLOCK 2K 11","42894","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BW","FLOCK 2K 12","42893","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BV","FLOCK 2K 14","42892","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BU","FLOCK 2K 13","42891","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BT","FLOCK 2K 15","42890","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BS","FLOCK 2K 16","42889","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042BR","FLOCK 2K 17","42888","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BQ","FLOCK 2K 18","42887","US","93.82","96.99","472","451","SMALL","0","2017-07-14",""
"2017-042BP","FLOCK 2K 19","42886","US","93.82","96.99","472","452","SMALL","0","2017-07-14",""
"2017-042BN","FLOCK 2K 20","42885","US","93.82","96.99","472","452","SMALL","0","2017-07-14",""
"2017-042BM","FLOCK 2K 25","42884","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042BL","FLOCK 2K 26","42883","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042BK","FLOCK 2K 27","42882","US","93.83","96.99","472","452","SMALL","0","2017-07-14",""
"2017-042BJ","LEMUR 2 ARTFISCHER","42881","US","93.85","97.00","473","452","MEDIUM","0","2017-07-14",""
"2017-042BH","FLOCK 2K 28","42880","US","93.89","96.99","475","454","SMALL","0","2017-07-14",""
"2017-042BG","FLOCK 2K 33","42879","US","93.82","96.99","471","451","SMALL","0","2017-07-14",""
"2017-042BF","FLOCK 2K 34","42878","US","93.82","96.99","471","451","SMALL","0","2017-07-14",""
"2017-042BE","FLOCK 2K 35","42877","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042BD","FLOCK 2K 36","42876","US","93.82","96.99","471","451","SMALL","0","2017-07-14",""
"2017-042BC","FLOCK 2K 41","42875","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042BB","FLOCK 2K 43","42874","US","93.89","96.99","475","454","SMALL","0","2017-07-14",""
"2017-042BA","FLOCK 2K 44","42873","US","93.82","96.99","471","452","SMALL","0","2017-07-14",""
"2017-042AZ","FLOCK 2K 30","42872","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AY","FLOCK 2K 29","42871","US","93.82","96.99","470","452","SMALL","0","2017-07-14",""
"2017-042AX","FLOCK 2K 32","42870","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AW","FLOCK 2K 31","42869","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AV","FLOCK 2K 38","42868","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AU","FLOCK 2K 37","42867","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AT","FLOCK 2K 39","42866","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AS","FLOCK 2K 40","42865","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AR","FLOCK 2K 05","42864","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AQ","FLOCK 2K 08","42863","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AP","FLOCK 2K 07","42862","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AN","FLOCK 2K 22","42861","US","93.83","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AM","FLOCK 2K 21","42860","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AL","FLOCK 2K 23","42859","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AK","FLOCK 2K 46","42858","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AJ","FLOCK 2K 24","42857","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AH","FLOCK 2K 45","42856","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AG","FLOCK 2K 48","42855","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AF","FLOCK 2K 47","42854","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AE","FLOCK 2K 02","42853","US","93.92","96.99","475","457","SMALL","0","2017-07-14",""
"2017-042AD","FLOCK 2K 01","42852","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AC","FLOCK 2K 04","42851","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AB","FLOCK 2K 03","42850","US","93.82","96.99","470","453","SMALL","0","2017-07-14",""
"2017-042AA","OBJECT AA","42849","TBD","96.51","97.61","598","585","MEDIUM","0","2017-07-14",""
"2017-042Z","OBJECT Z","42848","TBD","96.51","97.61","598","585","MEDIUM","0","2017-07-14",""
"2017-042Y","CORVUS BC1","42847","US","96.53","97.61","599","585","SMALL","0","2017-07-14",""
"2017-042X","CORVUS BC2","42846","US","96.53","97.61","600","585","SMALL","0","2017-07-14",""
"2017-042W","LEMUR 2 ZACHARY","42845","US","96.53","97.60","602","583","MEDIUM","0","2017-07-14",""
"2017-042V","NANOACE","42844","US","96.54","97.61","602","584","MEDIUM","0","2017-07-14",""
"2017-042U","OBJECT U","42843","TBD","96.55","97.61","603","584","MEDIUM","0","2017-07-14",""
"2017-042T","LEMUR 2 DEMBITZ","42842","US","96.55","97.61","603","584","SMALL","0","2017-07-14",""
"2017-042S","LEMUR 2 PETERG","42841","US","96.55","97.61","603","584","SMALL","0","2017-07-14",""
"2017-042R","LEMUR 2 FURIAUS","42840","US","96.56","97.61","603","584","SMALL","0","2017-07-14",""
"2017-042Q","LEMUR 2 MONSON","42839","US","96.56","97.61","604","584","SMALL","0","2017-07-14",""
"2017-042P","LEMUR 2 ANDIS","42838","US","96.56","97.61","604","584","SMALL","0","2017-07-14",""
"2017-042N","LEMUR 2 GREENBERG","42837","US","96.57","97.61","604","585","SMALL","0","2017-07-14",""
"2017-042M","OBJECT M","42836","TBD","96.58","97.61","605","585","MEDIUM","0","2017-07-14",""
"2017-042L","WNISAT 1R","42835","JPN","96.59","97.61","605","585","MEDIUM","0","2017-07-14",""
"2017-042K","OBJECT K","42834","TBD","96.59","97.61","605","585","MEDIUM","0","2017-07-14",""
"2017-042J","OBJECT J","42833","TBD","96.58","97.61","605","585","SMALL","0","2017-07-14",""
"2017-042H","OBJECT H","42832","TBD","96.59","97.61","605","585","SMALL","0","2017-07-14",""
"2017-042G","FLYING LAPTOP","42831","GER","96.60","97.61","606","585","MEDIUM","0","2017-07-14",""
"2017-042F","OBJECT F","42830","TBD","96.58","97.61","605","585","SMALL","0","2017-07-14",""
"2017-042E","TECHNOSAT","42829","GER","96.60","97.61","606","585","MEDIUM","0","2017-07-14",""
"2017-042D","NORSAT 2","42828","TBD","96.59","97.61","606","585","MEDIUM","0","2017-07-14",""
"2017-042C","OBJECT C","42827","TBD","96.60","97.61","607","585","SMALL","0","2017-07-14",""
"2017-042B","NORSAT 1","42826","TBD","96.61","97.61","607","585","MEDIUM","0","2017-07-14",""
"2017-042A","KANOPUS-V-IK","42825","CIS","94.77","97.43","509","507","LARGE","0","2017-07-14",""
"1998-067MY","BIRD NN","42824","NIG","92.32","51.64","392","384","SMALL","0","1998-11-20",""
"1998-067MX","BIRD BB","42823","BGD","92.31","51.64","392","384","SMALL","0","1998-11-20",""
"1998-067MW","BIRD MM","42822","MNG","92.31","51.64","390","385","SMALL","0","1998-11-20",""
"1998-067MV","BIRD GG","42821","GHA","92.31","51.64","391","385","SMALL","0","1998-11-20",""
"1998-067MU","BIRD JJ","42820","JPN","92.30","51.64","390","385","SMALL","0","1998-11-20",""
"2017-041B","FALCON 9 R/B","42819","US","770.84","26.14","42624","317","LARGE","0","2017-07-05",""
"2017-041A","INTELSAT 35E","42818","ITSO","1436.09","0.02","35795","35778","LARGE","0","2017-07-05",""
"2017-040D","ARIANE 5 DEB (SYLDA)","42817","FR","622.44","3.21","35304","237","LARGE","0","2017-06-28",""
"2017-040C","ARIANE 5 R/B","42816","FR","632.36","3.19","35798","255","LARGE","0","2017-06-28",""
"2017-040B","GSAT 17","42815","IND","1436.12","0.04","35821","35753","LARGE","0","2017-06-28",""
"2017-040A","HELLAS-SAT 3","42814","ESA","1436.12","0.07","35792","35782","LARGE","0","2017-06-28",""
"1998-067MT","ISS DEB (ROSA)","42813","US","91.55","51.63","355","346","MEDIUM","0","1998-11-20",""
"2017-039K","IRIDIUM 121","42812","US","100.40","86.40","779","776","LARGE","0","2017-06-25",""
"2017-039J","IRIDIUM 128","42811","US","100.32","87.50","776","771","LARGE","0","2017-06-25",""
"2017-039H","IRIDIUM 124","42810","US","97.03","85.68","627","606","LARGE","0","2017-06-25",""
"2017-039G","IRIDIUM 126","42809","US","100.40","86.40","779","776","LARGE","0","2017-06-25",""
"2017-039F","IRIDIUM 117","42808","US","100.40","86.40","780","776","LARGE","0","2017-06-25",""
"2017-039E","IRIDIUM 118","42807","US","100.40","86.40","779","777","LARGE","0","2017-06-25",""
"2017-039D","IRIDIUM 115","42806","US","97.03","85.88","629","604","LARGE","0","2017-06-25",""
"2017-039C","IRIDIUM 120","42805","US","97.03","85.61","628","605","LARGE","0","2017-06-25",""
"2017-039B","IRIDIUM 123","42804","US","100.40","86.40","779","776","LARGE","0","2017-06-25",""
"2017-039A","IRIDIUM 113","42803","US","97.03","85.61","627","606","LARGE","0","2017-06-25",""
"2017-038A","BULGARIASAT-1","42801","BGR","1436.12","0.02","35798","35776","LARGE","0","2017-06-23",""
"2017-037C","SL-4 R/B","42800","CIS","93.50","98.04","608","284","LARGE","0","2017-06-23",""
"2017-037A","COSMOS 2519","42798","CIS","97.91","97.90","668","649","LARGE","0","2017-06-23",""
"2017-036AJ","PSLV DEB","42797","IND","94.11","97.44","482","469","SMALL","0","2017-06-23",""
"2017-036AH","PSLV R/B","42796","IND","91.14","94.60","347","314","LARGE","0","2017-06-23",""
"2017-036AG","TYVAK 53B","42795","US","94.65","97.41","506","497","SMALL","0","2017-06-23",""
"2017-036AF","DSAT","42794","IT","96.60","97.62","684","508","SMALL","0","2017-06-23",""
"2017-036AE","CICERO 6","42793","US","94.64","97.43","510","493","MEDIUM","0","2017-06-23",""
"2017-036AD","ROBUSTA 1B","42792","FR","94.65","97.43","511","492","SMALL","0","2017-06-23",""
"2017-036AC","VENTA 1","42791","CIS","94.65","97.43","511","493","SMALL","0","2017-06-23",""
"2017-036AB","VZLUSAT 1","42790","CZCH","94.64","97.43","510","492","SMALL","0","2017-06-23",""
"2017-036AA","SKCUBE","42789","CZCH","94.66","97.43","511","493","SMALL","0","2017-06-23",""
"2017-036Z","SUCHAI","42788","CHLE","94.66","97.43","511","492","SMALL","0","2017-06-23",""
"2017-036Y","NUDTSAT","42787","PRC","94.65","97.43","511","492","SMALL","0","2017-06-23",""
"2017-036X","DIAMOND BLUE","42786","AUS","94.68","97.43","512","493","SMALL","0","2017-06-23",""
"2017-036W","DIAMOND GREEN","42785","AUS","94.67","97.43","512","493","SMALL","0","2017-06-23",""
"2017-036V","PEGASUS","42784","ASRA","94.67","97.43","512","493","SMALL","0","2017-06-23",""
"2017-036U","DIAMOND RED","42783","AUS","94.67","97.43","513","493","SMALL","0","2017-06-23",""
"2017-036T","LEMUR 2 MCPEAKE","42782","US","94.65","97.43","511","492","SMALL","0","2017-06-23",""
"2017-036S","LEMUR 2 SAM-AMELIA","42781","US","94.65","97.43","512","492","SMALL","0","2017-06-23",""
"2017-036R","LEMUR 2 LISASAURUS","42780","US","94.66","97.43","512","493","SMALL","0","2017-06-23",""
"2017-036Q","LEMUR 2 LYNSEY-SYMO","42779","US","94.66","97.43","512","492","SMALL","0","2017-06-23",""
"2017-036P","MAX VALIER SAT","42778","IT","94.68","97.43","513","493","MEDIUM","0","2017-06-23",""
"2017-036N","COMPASS 2","42777","GER","94.67","97.43","513","493","MEDIUM","0","2017-06-23",""
"2017-036M","URSA MAIOR","42776","IT","94.71","97.43","515","494","SMALL","0","2017-06-23",""
"2017-036L","AALTO 1","42775","FIN","94.71","97.43","516","494","SMALL","0","2017-06-23",""
"2017-036K","LEMUR 2 KUNGFOO","42774","US","94.70","97.43","515","493","SMALL","0","2017-06-23",""
"2017-036J","LEMUR 2 LUCYBRYCE","42773","US","94.69","97.43","515","493","SMALL","0","2017-06-23",""
"2017-036H","LEMUR 2 XUENITERENCE","42772","US","94.71","97.43","516","493","SMALL","0","2017-06-23",""
"2017-036G","LEMUR 2 SHAINAJOHL","42771","US","94.71","97.43","516","493","MEDIUM","0","2017-06-23",""
"2017-036E","CE-SAT 1","42769","JPN","94.74","97.43","518","494","MEDIUM","0","2017-06-23",""
"2017-036D","LITUANICASAT 2","42768","LTU","94.71","97.43","516","492","SMALL","0","2017-06-23",""
"2017-036C","CARTOSAT 2E","42767","IND","94.78","97.43","515","501","LARGE","0","2017-06-23",""
"2017-036B","NIUSAT","42766","IND","94.74","97.43","518","494","MEDIUM","0","2017-06-23",""
"2017-036A","UCLSAT","42765","UK","94.66","97.43","511","493","SMALL","0","2017-06-23",""
"2017-035B","CZ-3B R/B","42764","PRC","279.19","25.72","15374","170","LARGE","0","2017-06-18",""
"2017-035A","CHINASAT 9A","42763","PRC","1436.08","0.02","35792","35781","SMALL","0","2017-06-18",""
"2017-034E","CZ-4B R/B","42762","PRC","91.89","43.11","474","261","LARGE","0","2017-06-15",""
"2017-034D","ZHUHAI-1 01","42761","PRC","95.42","43.02","545","532","MEDIUM","0","2017-06-15",""
"2017-034C","NUSAT-3","42760","ARGN","95.43","43.02","545","534","MEDIUM","0","2017-06-15",""
"2017-034B","ZHUHAI-1 02","42759","PRC","95.42","43.02","545","533","MEDIUM","0","2017-06-15",""
"2017-034A","HXMT","42758","PRC","95.48","43.02","548","536","LARGE","0","2017-06-15",""
"2017-033A","PROGRESS MS-06","42756","CIS","92.65","51.64","407","401","LARGE","0","2017-06-14",""
"2017-019E","LEMUR 2 SPIROVISION","42755","US","94.21","51.64","487","473","SMALL","0","2017-04-18",""
"2017-019D","LEMUR 2 ROBMOORE","42754","US","94.23","51.64","488","474","SMALL","0","2017-04-18",""
"2017-019C","LEMUR 2 JENNYBARNA","42753","US","94.20","51.64","487","473","SMALL","0","2017-04-18",""
"2017-019B","LEMUR 2 ANGELA","42752","US","94.22","51.64","488","474","MEDIUM","0","2017-04-18",""
"2017-032C","BREEZE-M DEB (TANK)","42751","CIS","232.57","49.68","11977","321","LARGE","0","2017-06-08",""
"2017-032B","BREEZE-M R/B","42750","CIS","636.15","30.64","34480","1767","LARGE","0","2017-06-08",""
"2017-032A","ECHOSTAR 21","42749","US","1436.06","7.23","35798","35774","SMALL","0","2017-06-08",""
"2017-031B","GSLV R/B","42748","IND","509.81","21.63","29396","128","LARGE","0","2017-06-05",""
"2017-031A","GSAT 19","42747","IND","1436.09","0.10","35800","35773","LARGE","0","2017-06-05",""
"2017-029D","ARIANE 5 DEB (SYLDA)","42743","FR","625.32","6.26","35393","297","SMALL","0","2017-06-01",""
"2017-029C","ARIANE 5 R/B","42742","FR","631.32","6.29","35687","312","SMALL","0","2017-06-01",""
"2017-029B","EUTELSAT 172B","42741","EUTE","1436.10","0.04","35792","35781","LARGE","0","2017-06-01",""
"2017-029A","VIASAT 2","42740","US","1433.48","0.03","36226","35244","LARGE","0","2017-06-01",""
"2017-028B","H-2A R/B","42739","JPN","624.06","31.32","35355","270","SMALL","0","2017-06-01",""
"2017-028A","QZS-2","42738","JPN","1435.86","44.53","38924","32640","SMALL","0","2017-06-01",""
"1998-067MS","ATLANTIS","42737","US","91.72","51.63","363","355","SMALL","0","1998-11-20",""
"1998-067MR","BEEAGLESAT","42736","TURK","92.26","51.64","389","381","SMALL","0","1998-11-20",""
"1998-067MQ","AOXIANG-1","42735","PRC","92.29","51.64","391","382","SMALL","0","1998-11-20",""
"1998-067MP","EXALTA-1","42734","CA","92.16","51.64","385","375","SMALL","0","1998-11-20",""
"1998-067MN","SNUSAT-1B","42733","SKOR","92.23","51.64","389","379","SMALL","0","1998-11-20",""
"1998-067MM","POLYITAN-2-SAU","42732","UKR","92.20","51.64","387","378","SMALL","0","1998-11-20",""
"1998-067ML","I-INSPIRE II","42731","AUS","92.16","51.64","385","375","SMALL","0","1998-11-20",""
"1998-067MK","SUSAT","42730","AUS","92.23","51.64","386","382","SMALL","0","1998-11-20",""
"1998-067MJ","AALTO-2","42729","TBD","92.21","51.64","384","381","SMALL","0","1998-11-20",""
"1998-067MH","QBITO","42728","SPN","92.21","51.64","385","382","SMALL","0","1998-11-20",""
"1998-067MG","SNUSAT-1","42727","SKOR","92.26","51.64","390","380","SMALL","0","1998-11-20",""
"1998-067MF","NSIGHT-1","42726","SAFR","92.42","51.64","397","389","SMALL","0","1998-11-20",""
"1998-067ME","LILACSAT-1","42725","PRC","92.25","51.64","388","382","MEDIUM","0","1998-11-20",""
"1998-067MD","DUTHSAT","42724","GREC","92.06","51.64","378","373","SMALL","0","1998-11-20",""
"1998-067MC","UNSW-ECO","42723","AUS","92.17","51.64","384","377","SMALL","0","1998-11-20",""
"1998-067MB","NJUST-1","42722","PRC","92.29","51.64","391","383","SMALL","0","1998-11-20",""
"1998-067MA","CHALLENGER","42721","US","92.03","51.64","378","371","MEDIUM","0","1998-11-20",""
"2017-027B","FREGAT R/B","42720","CIS","713.22","63.78","38281","1848","MEDIUM","0","2017-05-25",""
"2017-027A","COSMOS 2518","42719","CIS","717.96","63.66","38518","1845","LARGE","0","2017-05-25",""
"1998-067LZ","HOOPOE","42718","TBD","92.17","51.64","382","379","SMALL","0","1998-11-20",""
"1998-067LY","SPACECUBE","42717","TBD","92.21","51.64","384","381","SMALL","0","1998-11-20",""
"1998-067LX","UPSAT","42716","GREC","92.13","51.64","380","377","SMALL","0","1998-11-20",""
"1998-067LW","CSUNSAT 1","42715","US","92.26","51.64","389","382","SMALL","0","1998-11-20",""
"1998-067LV","LINK","42714","SKOR","92.10","51.64","380","375","SMALL","0","1998-11-20",""
"1998-067LU","ZA-AEROSAT","42713","SAFR","92.27","51.64","388","384","SMALL","0","1998-11-20",""
